Date,Open,High,Low,Close,Adj Close,Volume
31-05-2005,9850000000,9880000000,9730000000,9780000000,7445827637,22275000
01-06-2005,9670000000,9790000000,9660000000,9780000000,7445827637,16545000
02-06-2005,9900000000,9910000000,9750000000,9750000000,7422986816,18320000
03-06-2005,9760000000,9830000000,9710000000,9760000000,7430599121,17675000
06-06-2005,9760000000,9760000000,9760000000,9760000000,7430599121,0
07-06-2005,9680000000,9700000000,9600000000,9610000000,7316400391,24125000
08-06-2005,9560000000,9620000000,9500000000,9550000000,7270717285,26785000
09-06-2005,9510000000,9600000000,9430000000,9600000000,7308786133,37520000
10-06-2005,9600000000,9890000000,9540000000,9830000000,7483893066,40645000
13-06-2005,9830000000,9990000000,9830000000,9960000000,7582866211,22765000
14-06-2005,9960000000,10020000000,9880000000,9930000000,7560028320,19495000
15-06-2005,9930000000,10000000000,9890000000,10000000000,7613319824,22460000
16-06-2005,10000000000,10040000000,9940000000,9970000000,7590479980,18395000
17-06-2005,9980000000,9990000000,9830000000,9870000000,7514348633,23945000
20-06-2005,9870000000,9880000000,9790000000,9810000000,7468664551,16605000
21-06-2005,9810000000,9830000000,9720000000,9760000000,7430599121,20260000
22-06-2005,9760000000,9880000000,9740000000,9860000000,7506731934,19650000
23-06-2005,9860000000,9980000000,9840000000,9960000000,7582866211,25990000
24-06-2005,9920000000,9920000000,9780000000,9820000000,7476280762,21780000
27-06-2005,9780000000,9780000000,9660000000,9770000000,7438212891,28050000
28-06-2005,9770000000,9810000000,9710000000,9790000000,7453441406,18530000
29-06-2005,9800000000,9850000000,9760000000,9800000000,7461052246,19185000
30-06-2005,9800000000,9960000000,9800000000,9880000000,7521960938,19835000
01-07-2005,9880000000,10020000000,9860000000,10020000000,7628544434,26555000
04-07-2005,10100000000,10180000000,10020000000,10060000000,7659000488,15655000
05-07-2005,10080000000,10140000000,10000000000,10040000000,7643772461,9300000
06-07-2005,10060000000,10140000000,10060000000,10080000000,7674227539,13455000
07-07-2005,10080000000,10380000000,10080000000,10320000000,7856945313,31910000
08-07-2005,10340000000,10440000000,10320000000,10320000000,7856945313,19665000
11-07-2005,10500000000,10700000000,10500000000,10660000000,8115796387,34585000
12-07-2005,10800000000,10960000000,10740000000,10820000000,8237611328,46835000
13-07-2005,10860000000,10940000000,10780000000,10940000000,8328975586,25465000
14-07-2005,10980000000,11020000000,10940000000,10940000000,8328975586,28885000
15-07-2005,10960000000,11000000000,10780000000,10840000000,8252836914,26105000
18-07-2005,10860000000,11040000000,10820000000,10980000000,8359423828,21220000
19-07-2005,11000000000,11240000000,10980000000,11220000000,8542148438,33785000
20-07-2005,11240000000,11340000000,11100000000,11160000000,8496464844,30025000
21-07-2005,11300000000,11360000000,11160000000,11260000000,8572596680,26780000
22-07-2005,11180000000,11200000000,10920000000,11040000000,8405105469,27575000
25-07-2005,11040000000,11140000000,11040000000,11100000000,8450785156,18455000
26-07-2005,11120000000,11160000000,10940000000,11020000000,8389880859,20630000
27-07-2005,11040000000,11180000000,10960000000,11020000000,8389880859,18430000
28-07-2005,11040000000,11320000000,11040000000,11200000000,8526921875,23655000
29-07-2005,11320000000,11320000000,11200000000,11300000000,8603052734,17875000
01-08-2005,11320000000,11380000000,11220000000,11380000000,8663958008,16470000
02-08-2005,11400000000,11420000000,11240000000,11360000000,8648729492,14250000
03-08-2005,11500000000,11540000000,11360000000,11360000000,8648729492,23635000
04-08-2005,11360000000,11380000000,11200000000,11320000000,8618281250,18370000
05-08-2005,11220000000,11220000000,10960000000,11060000000,8420329102,30100000
08-08-2005,11040000000,11040000000,10860000000,11020000000,8389880859,18285000
09-08-2005,11020000000,11060000000,10900000000,11000000000,8374652344,20325000
10-08-2005,11100000000,11240000000,11060000000,11100000000,8450785156,16480000
11-08-2005,11100000000,11400000000,11100000000,11340000000,8633503906,19885000
12-08-2005,11380000000,11580000000,11380000000,11560000000,8800998047,24480000
15-08-2005,11560000000,11560000000,11560000000,11560000000,8800998047,0
16-08-2005,11560000000,11640000000,11380000000,11440000000,8709636719,26040000
17-08-2005,11320000000,11440000000,11200000000,11440000000,8709636719,20420000
18-08-2005,11440000000,11460000000,11060000000,11100000000,8450785156,33515000
19-08-2005,11100000000,11120000000,10980000000,11060000000,8420329102,20935000
22-08-2005,11060000000,11400000000,11060000000,11260000000,8572596680,19550000
23-08-2005,11280000000,11380000000,11200000000,11240000000,8557373047,18770000
24-08-2005,11240000000,11260000000,10980000000,11120000000,8466013672,23985000
25-08-2005,11060000000,11100000000,10880000000,11040000000,8405105469,24360000
26-08-2005,11040000000,11120000000,10980000000,10980000000,8359423828,18915000
29-08-2005,10840000000,10840000000,10720000000,10800000000,8222383789,18275000
30-08-2005,10880000000,10960000000,10660000000,10820000000,8237611328,14915000
31-08-2005,10680000000,10920000000,10680000000,10880000000,8283291992,12205000
01-09-2005,10980000000,11040000000,10940000000,10980000000,8359423828,11970000
02-09-2005,10980000000,11140000000,10960000000,11080000000,8435560547,12190000
05-09-2005,11160000000,11260000000,11100000000,11220000000,8542148438,10920000
06-09-2005,11260000000,11520000000,11260000000,11380000000,8663958008,19050000
07-09-2005,11520000000,11640000000,11520000000,11580000000,8816225586,17565000
08-09-2005,11700000000,11860000000,11600000000,11740000000,8938039063,34625000
09-09-2005,11700000000,11820000000,11660000000,11780000000,8968489258,13105000
12-09-2005,11880000000,12000000000,11780000000,11780000000,8968489258,20070000
13-09-2005,11800000000,12200000000,11780000000,12120000000,9227341797,34885000
14-09-2005,12100000000,12300000000,12040000000,12260000000,9333932617,25585000
15-09-2005,12100000000,12380000000,12080000000,12140000000,9242571289,29035000
16-09-2005,12080000000,12120000000,11760000000,11860000000,9029397461,30625000
19-09-2005,11860000000,11860000000,11860000000,11860000000,9029397461,0
20-09-2005,12000000000,12060000000,11840000000,11860000000,9029397461,28045000
21-09-2005,11920000000,12120000000,11900000000,12020000000,9151206055,19085000
22-09-2005,11860000000,12000000000,11840000000,12000000000,9135983398,16000000
23-09-2005,11840000000,11980000000,11660000000,11700000000,8907587891,18675000
26-09-2005,11720000000,12000000000,11720000000,11940000000,9090303711,21895000
27-09-2005,11960000000,11980000000,11800000000,11860000000,9029397461,15910000
28-09-2005,11800000000,12000000000,11740000000,11960000000,9105529297,13505000
29-09-2005,11880000000,11980000000,11800000000,11860000000,9029397461,18509700
30-09-2005,11880000000,12000000000,11760000000,11760000000,8953263672,21192950
03-10-2005,11760000000,11760000000,11760000000,11760000000,8953263672,0
04-10-2005,11800000000,12140000000,11800000000,12060000000,9181660156,26986050
05-10-2005,12080000000,12280000000,11960000000,12020000000,9151206055,21874300
06-10-2005,11900000000,11900000000,11700000000,11740000000,8938039063,20716650
07-10-2005,11560000000,11760000000,11520000000,11660000000,8877131836,25602800
10-10-2005,11680000000,11940000000,11660000000,11860000000,9029397461,15080150
11-10-2005,11760000000,11980000000,11740000000,11960000000,9105529297,10695550
12-10-2005,11860000000,11880000000,11540000000,11560000000,8800998047,26597200
13-10-2005,11420000000,11480000000,11160000000,11300000000,8603052734,36035800
14-10-2005,11300000000,11440000000,11200000000,11300000000,8603052734,31305500
17-10-2005,11200000000,11380000000,11200000000,11260000000,8572596680,17525000
18-10-2005,11280000000,11380000000,11260000000,11320000000,8618281250,17588650
19-10-2005,11200000000,11220000000,11000000000,11040000000,8405105469,18547750
20-10-2005,11200000000,11220000000,11040000000,11120000000,8466013672,17849800
21-10-2005,11000000000,11320000000,10980000000,11280000000,8587824219,20033250
24-10-2005,11320000000,11420000000,11220000000,11320000000,8618281250,16487150
25-10-2005,11440000000,11560000000,11280000000,11300000000,8603052734,18269150
26-10-2005,11240000000,11320000000,11180000000,11260000000,8572596680,15002350
27-10-2005,11260000000,11360000000,11120000000,11160000000,8496464844,19331000
28-10-2005,10980000000,11020000000,10900000000,10920000000,8313745117,21614800
31-10-2005,10980000000,11100000000,10960000000,11060000000,8420329102,19203500
01-11-2005,11200000000,11360000000,11180000000,11300000000,8603052734,29155950
02-11-2005,11280000000,11600000000,11280000000,11500000000,8755317383,15716000
03-11-2005,11760000000,11840000000,11700000000,11740000000,8938039063,22394000
04-11-2005,11940000000,12000000000,11860000000,11980000000,9120752930,24807150
07-11-2005,12040000000,12060000000,11820000000,11960000000,9105529297,12834600
08-11-2005,12000000000,12060000000,11940000000,12040000000,9166436523,12065550
09-11-2005,12020000000,12140000000,11920000000,12000000000,9135983398,14940450
10-11-2005,12020000000,12140000000,11980000000,12100000000,9212113281,17080450
11-11-2005,12340000000,12480000000,12280000000,12360000000,9410060547,29524650
14-11-2005,12420000000,12580000000,12320000000,12520000000,9531874023,20931600
15-11-2005,12520000000,12580000000,12220000000,12400000000,9440514648,14063750
16-11-2005,12320000000,12600000000,12320000000,12600000000,9592781250,14038850
17-11-2005,12540000000,12560000000,12380000000,12480000000,9501422852,12542600
18-11-2005,12500000000,12600000000,12380000000,12520000000,9531874023,14163300
21-11-2005,12640000000,12640000000,12240000000,12360000000,9410060547,24063600
22-11-2005,12220000000,12240000000,11740000000,11840000000,9014171875,45564250
23-11-2005,12000000000,12260000000,11980000000,12140000000,9242571289,42389900
24-11-2005,12360000000,12360000000,12100000000,12160000000,9257795898,15155400
25-11-2005,12160000000,12220000000,11920000000,12000000000,9135983398,15658550
28-11-2005,12000000000,12060000000,11920000000,12020000000,9151206055,9434350
29-11-2005,11960000000,12040000000,11760000000,11880000000,9044623047,17159050
30-11-2005,11860000000,12080000000,11860000000,12000000000,9135983398,17308450
01-12-2005,11920000000,12160000000,11900000000,12100000000,9212113281,19357700
02-12-2005,12400000000,12460000000,12280000000,12340000000,9394838867,19342900
05-12-2005,12440000000,12500000000,12360000000,12460000000,9486196289,12418300
06-12-2005,12380000000,12620000000,12340000000,12600000000,9592781250,21114200
07-12-2005,12600000000,12900000000,12480000000,12780000000,9729819336,26531300
08-12-2005,12700000000,12800000000,12520000000,12640000000,9623234375,26904650
09-12-2005,12560000000,12620000000,12260000000,12420000000,9455745117,23027250
12-12-2005,12440000000,12560000000,12340000000,12360000000,9410060547,18588950
13-12-2005,12420000000,12460000000,12260000000,12400000000,9440514648,16596150
14-12-2005,12440000000,12540000000,12160000000,12220000000,9303475586,26300350
15-12-2005,12180000000,12320000000,12020000000,12180000000,9273024414,18607050
16-12-2005,12120000000,12120000000,11860000000,12000000000,9135983398,29408600
19-12-2005,12140000000,12280000000,12040000000,12180000000,9273024414,17987750
20-12-2005,12060000000,12280000000,12040000000,12240000000,9318703125,17198500
21-12-2005,12280000000,12700000000,12280000000,12560000000,9562328125,25337350
22-12-2005,12700000000,12940000000,12620000000,12680000000,9653688477,28095000
23-12-2005,12840000000,13040000000,12720000000,12900000000,9821183594,28658350
26-12-2005,13000000000,13260000000,12980000000,13080000000,9958224609,17830000
27-12-2005,13180000000,13280000000,12960000000,13220000000,10064806641,18003350
28-12-2005,13160000000,13260000000,13100000000,13220000000,10064806641,21403250
29-12-2005,13200000000,13400000000,13140000000,13160000000,10019126953,20916500
02-01-2006,13280000000,13360000000,13120000000,13200000000,10049583008,16985900
03-01-2006,13200000000,13320000000,13120000000,13280000000,10110487305,17385550
04-01-2006,13500000000,14000000000,13460000000,13940000000,10612964844,38604500
05-01-2006,13900000000,13900000000,13420000000,13580000000,10338889648,25783750
06-01-2006,13700000000,13760000000,13580000000,13680000000,10415022461,17394550
09-01-2006,13900000000,13940000000,13660000000,13740000000,10460697266,14995150
10-01-2006,13900000000,14020000000,13760000000,14020000000,10673873047,23642650
11-01-2006,13860000000,13960000000,13580000000,13680000000,10415022461,17463600
12-01-2006,13680000000,13840000000,13620000000,13720000000,10445472656,20117150
13-01-2006,13540000000,13880000000,13360000000,13840000000,10536833008,23698600
16-01-2006,14000000000,14140000000,13920000000,14120000000,10750009766,19141550
17-01-2006,14140000000,14420000000,13940000000,13940000000,10612964844,21328900
18-01-2006,13700000000,13780000000,13460000000,13600000000,10354114258,30346800
19-01-2006,13640000000,13900000000,13600000000,13800000000,10506378906,19527000
20-01-2006,14040000000,14160000000,13700000000,13740000000,10460697266,23040500
23-01-2006,13540000000,13900000000,13420000000,13700000000,10430250000,26815250
24-01-2006,13660000000,14000000000,13600000000,13940000000,10612964844,29027200
25-01-2006,14180000000,14400000000,14100000000,14220000000,10826136719,29240350
26-01-2006,14280000000,14360000000,14100000000,14340000000,10917498047,18556250
27-01-2006,14400000000,14480000000,14260000000,14400000000,10963174805,15678300
31-01-2006,14460000000,14820000000,14380000000,14800000000,11267714844,22323350
01-02-2006,14700000000,14860000000,14460000000,14580000000,11100218750,22008350
02-02-2006,14760000000,14780000000,14400000000,14500000000,11039310547,19091550
03-02-2006,14360000000,14360000000,14040000000,14080000000,10719556641,22207700
06-02-2006,14000000000,14120000000,13860000000,14120000000,10750009766,21292250
07-02-2006,14180000000,14600000000,14120000000,14120000000,10750009766,16585550
08-02-2006,14000000000,14180000000,13700000000,13820000000,10521603516,19114600
09-02-2006,13920000000,13940000000,13740000000,13860000000,10552061523,18383250
10-02-2006,13840000000,13920000000,13580000000,13740000000,10460697266,21849750
13-02-2006,13720000000,13740000000,13360000000,13500000000,10277980469,24189900
14-02-2006,13400000000,13540000000,13260000000,13460000000,10247528320,25982850
15-02-2006,13560000000,13560000000,13080000000,13080000000,9958224609,33419850
16-02-2006,13020000000,13140000000,12920000000,13140000000,10003902344,24749200
17-02-2006,13220000000,13480000000,13200000000,13460000000,10247528320,21790650
20-02-2006,13360000000,13680000000,13340000000,13660000000,10399794922,16332050
21-02-2006,13640000000,13660000000,13400000000,13460000000,10247528320,17356300
22-02-2006,13380000000,13580000000,13260000000,13400000000,10201848633,24953700
23-02-2006,13420000000,13680000000,13420000000,13620000000,10369341797,16389950
24-02-2006,13560000000,13640000000,13500000000,13540000000,10308438477,14116450
27-02-2006,13560000000,13820000000,13540000000,13820000000,10521603516,11793500
28-02-2006,13880000000,13960000000,13660000000,13740000000,10460697266,12647050
02-03-2006,13920000000,14000000000,13680000000,13860000000,10552061523,15105700
03-03-2006,13640000000,13680000000,13000000000,13080000000,9958224609,37932400
06-03-2006,13120000000,13160000000,12980000000,13160000000,10019126953,22717900
07-03-2006,13000000000,13040000000,12540000000,12600000000,9592781250,39482000
08-03-2006,12300000000,12520000000,12160000000,12460000000,9486196289,49381050
09-03-2006,12320000000,12580000000,12220000000,12360000000,9410060547,38599000
10-03-2006,12280000000,12640000000,12280000000,12440000000,9470970703,28422100
13-03-2006,12580000000,12640000000,12480000000,12640000000,9623234375,19012200
14-03-2006,12560000000,12640000000,12380000000,12480000000,9501422852,17767050
15-03-2006,12580000000,12740000000,12560000000,12600000000,9592781250,19438500
16-03-2006,12740000000,12820000000,12620000000,12640000000,9623234375,14018000
17-03-2006,12580000000,12800000000,12440000000,12740000000,9699371094,13567500
20-03-2006,12780000000,12800000000,12560000000,12780000000,9729819336,9950600
21-03-2006,12760000000,12800000000,12600000000,12680000000,9653688477,11453100
22-03-2006,12500000000,12540000000,12180000000,12280000000,9349159180,30051700
23-03-2006,12280000000,12380000000,12080000000,12160000000,9257795898,25534150
24-03-2006,12160000000,12240000000,12100000000,12180000000,9273024414,17171750
27-03-2006,12100000000,12580000000,12100000000,12500000000,9516647461,19508950
28-03-2006,12320000000,12600000000,12320000000,12560000000,9562328125,15167900
29-03-2006,12420000000,12520000000,12300000000,12520000000,9531874023,15189400
30-03-2006,12640000000,12680000000,12360000000,12460000000,9486196289,14663350
31-03-2006,12400000000,12600000000,12360000000,12600000000,9592781250,20635450
03-04-2006,12720000000,12960000000,12640000000,12880000000,9805955078,20549650
04-04-2006,12920000000,13120000000,12860000000,13060000000,9942995117,19369350
05-04-2006,13100000000,13220000000,12900000000,12980000000,9882087891,12634700
06-04-2006,13180000000,13320000000,13060000000,13160000000,10019126953,22420200
07-04-2006,13160000000,13200000000,12960000000,13080000000,9958224609,17596300
10-04-2006,12900000000,12980000000,12740000000,12840000000,9775501953,20369150
11-04-2006,12740000000,12800000000,12520000000,12700000000,9668915039,15767900
12-04-2006,12640000000,12660000000,12520000000,12600000000,9592781250,12271800
13-04-2006,12520000000,12760000000,12500000000,12740000000,9699371094,21813050
14-04-2006,12760000000,13280000000,12700000000,13120000000,9988674805,32653200
17-04-2006,13200000000,13220000000,12900000000,12980000000,9882087891,13798350
18-04-2006,12960000000,13200000000,12880000000,13160000000,10019126953,20338250
19-04-2006,13460000000,13500000000,13260000000,13300000000,10125714844,21183350
20-04-2006,13300000000,13440000000,13220000000,13260000000,10095261719,17605300
21-04-2006,13400000000,13940000000,13340000000,13800000000,10506378906,40474150
24-04-2006,13800000000,13800000000,13400000000,13460000000,10247528320,31490750
25-04-2006,13160000000,13440000000,13060000000,13200000000,10049583008,28671400
26-04-2006,13200000000,13360000000,13080000000,13360000000,10171394531,22000500
27-04-2006,13360000000,13400000000,13160000000,13280000000,10110487305,19383250
28-04-2006,13240000000,13240000000,12860000000,12880000000,9805955078,27901900
02-05-2006,12880000000,13020000000,12640000000,12980000000,9882087891,27714750
03-05-2006,12980000000,13120000000,12780000000,12780000000,9729819336,21147150
04-05-2006,12780000000,12940000000,12700000000,12920000000,9836409180,17803750
08-05-2006,13100000000,13240000000,13020000000,13100000000,9973449219,17595050
09-05-2006,13160000000,13360000000,13140000000,13220000000,10064806641,18637850
10-05-2006,13220000000,13300000000,13040000000,13100000000,9973449219,17858600
11-05-2006,13140000000,13260000000,13060000000,13260000000,10095261719,18471150
12-05-2006,13200000000,13200000000,12820000000,13080000000,9958224609,24975900
15-05-2006,12920000000,13000000000,12780000000,13000000000,9897314453,28216750
16-05-2006,12960000000,13000000000,12740000000,12820000000,9760278320,22209700
17-05-2006,12840000000,13200000000,12840000000,13100000000,9973449219,22440100
18-05-2006,12760000000,12880000000,12660000000,12820000000,9760278320,22060000
19-05-2006,12840000000,12880000000,12620000000,12760000000,9714595703,20910000
22-05-2006,12840000000,12880000000,12620000000,12760000000,9714595703,22223550
23-05-2006,12300000000,12660000000,12220000000,12600000000,9592781250,29837200
24-05-2006,12600000000,12680000000,12300000000,12600000000,9592781250,27036100
25-05-2006,12580000000,12620000000,12300000000,12300000000,9364381836,24470000
26-05-2006,12520000000,12640000000,12340000000,12420000000,9455745117,23180950
29-05-2006,12440000000,12540000000,12400000000,12440000000,9470970703,14920000
30-05-2006,12440000000,12480000000,12240000000,12260000000,9333932617,20915300
31-05-2006,12440000000,12540000000,12400000000,12440000000,9470970703,15162550
01-06-2006,12140000000,12320000000,12020000000,12120000000,9227341797,29650600
02-06-2006,12220000000,12360000000,12120000000,12280000000,9349159180,19403200
05-06-2006,12360000000,12380000000,12200000000,12260000000,9333932617,15993450
07-06-2006,11920000000,12100000000,11920000000,12000000000,9135983398,30545950
08-06-2006,11980000000,11980000000,11500000000,11540000000,8785769531,41207100
09-06-2006,11560000000,11660000000,11460000000,11500000000,8755317383,30558000
12-06-2006,11520000000,11520000000,11260000000,11480000000,8740088867,21498400
13-06-2006,11200000000,11220000000,10960000000,10980000000,8359423828,41305250
14-06-2006,10880000000,11220000000,10820000000,11060000000,8420329102,32644700
15-06-2006,11280000000,11280000000,11060000000,11100000000,8450785156,18344000
16-06-2006,11520000000,11540000000,11300000000,11420000000,8694410156,28129000
19-06-2006,11420000000,11520000000,11220000000,11300000000,8603052734,20069800
20-06-2006,11260000000,11320000000,11040000000,11120000000,8466013672,19583950
21-06-2006,11120000000,11280000000,11100000000,11140000000,8481238281,13499300
22-06-2006,11300000000,11440000000,11200000000,11320000000,8618281250,22982200
23-06-2006,11300000000,11420000000,11220000000,11360000000,8648729492,14896500
26-06-2006,11400000000,11700000000,11400000000,11640000000,8861903320,22351250
27-06-2006,11700000000,11800000000,11660000000,11660000000,8877131836,15767750
28-06-2006,11500000000,11600000000,11420000000,11600000000,8831452148,18377100
29-06-2006,11700000000,11840000000,11680000000,11800000000,8991465820,15998850
30-06-2006,12140000000,12180000000,12040000000,12060000000,9189582031,29176450
03-07-2006,12140000000,12220000000,12080000000,12100000000,9220061523,12593400
04-07-2006,12220000000,12240000000,12020000000,12020000000,9159102539,9270000
05-07-2006,11700000000,12100000000,11700000000,12060000000,9189582031,13375000
06-07-2006,11860000000,12000000000,11800000000,11960000000,9113385742,17500000
07-07-2006,12020000000,12120000000,12000000000,12020000000,9159102539,14365000
10-07-2006,11880000000,12140000000,11780000000,12120000000,9235302734,17315000
11-07-2006,11880000000,12240000000,11880000000,12160000000,9265783203,16385000
12-07-2006,12120000000,12240000000,11980000000,12160000000,9265783203,23300000
13-07-2006,12000000000,12180000000,11900000000,12000000000,9143866211,22835000
14-07-2006,11740000000,11820000000,11640000000,11680000000,8900028320,24250000
18-07-2006,11520000000,11680000000,11520000000,11640000000,8869549805,14245000
19-07-2006,11600000000,11760000000,11600000000,11600000000,8839072266,11125000
20-07-2006,11880000000,11960000000,11800000000,11960000000,9113385742,21960000
21-07-2006,11820000000,11940000000,11800000000,11880000000,9052426758,8896300
24-07-2006,11740000000,11880000000,11660000000,11800000000,8991465820,14934950
25-07-2006,11920000000,12040000000,11880000000,11960000000,9113385742,15877650
26-07-2006,11960000000,12080000000,11920000000,11980000000,9128623047,7650000
27-07-2006,11980000000,12100000000,11880000000,12080000000,9204824219,14995000
28-07-2006,12000000000,12080000000,11940000000,12020000000,9159102539,9564450
31-07-2006,12200000000,12280000000,12160000000,12160000000,9265783203,23415250
01-08-2006,12180000000,12300000000,12100000000,12100000000,9220061523,13372450
02-08-2006,12060000000,12280000000,12040000000,12160000000,9265783203,10944800
03-08-2006,12360000000,12380000000,12200000000,12200000000,9296263672,12565450
04-08-2006,12240000000,12340000000,12240000000,12300000000,9372461914,8121450
07-08-2006,12380000000,12380000000,12080000000,12120000000,9235302734,15051350
08-08-2006,12100000000,12340000000,12100000000,12300000000,9372461914,13598300
09-08-2006,12300000000,12460000000,12180000000,12320000000,9387705078,15112800
10-08-2006,12320000000,12400000000,12180000000,12240000000,9326743164,15694950
11-08-2006,12340000000,12440000000,12140000000,12140000000,9250545898,16574950
14-08-2006,12200000000,12220000000,12000000000,12100000000,9220061523,17105950
16-08-2006,12360000000,12440000000,12280000000,12360000000,9418180664,19587150
17-08-2006,12600000000,12940000000,12580000000,12880000000,9814416016,38826150
18-08-2006,13000000000,13300000000,12940000000,13120000000,9997291992,37509050
21-08-2006,13200000000,13360000000,13100000000,13140000000,10012533203,17145000
22-08-2006,12960000000,13160000000,12960000000,13160000000,10027770508,19445000
23-08-2006,13080000000,13160000000,12880000000,12920000000,9844896484,14711500
24-08-2006,12780000000,12820000000,12620000000,12720000000,9692499023,17782500
25-08-2006,12840000000,13020000000,12780000000,12920000000,9844896484,15981600
28-08-2006,13000000000,13040000000,12860000000,12860000000,9799176758,10722200
29-08-2006,13040000000,13220000000,13000000000,13180000000,10043012695,15312250
30-08-2006,13200000000,13220000000,12980000000,13100000000,9982053711,13979500
31-08-2006,13080000000,13240000000,13000000000,13000000000,9905854492,20178950
01-09-2006,13040000000,13140000000,12980000000,13060000000,9951574219,8951400
04-09-2006,13240000000,13240000000,13100000000,13160000000,10027770508,8986350
05-09-2006,13120000000,13200000000,13040000000,13160000000,10027770508,7216450
06-09-2006,13160000000,13160000000,13020000000,13080000000,9966815430,7866200
07-09-2006,12920000000,13020000000,12860000000,12980000000,9890615234,10126650
08-09-2006,12880000000,13000000000,12880000000,12940000000,9860136719,7533050
11-09-2006,12940000000,12980000000,12660000000,12720000000,9692499023,18312850
12-09-2006,12760000000,12840000000,12580000000,12640000000,9631537109,17687250
13-09-2006,12800000000,12900000000,12740000000,12840000000,9783936523,24360250
14-09-2006,12840000000,13100000000,12820000000,13100000000,9982053711,31021950
15-09-2006,13060000000,13160000000,13020000000,13120000000,9997291992,11988600
18-09-2006,13140000000,13580000000,13140000000,13460000000,10256370117,26352850
19-09-2006,13460000000,13560000000,13420000000,13440000000,10241130859,12795650
20-09-2006,13260000000,13380000000,13180000000,13340000000,10164928711,14816350
21-09-2006,13480000000,13540000000,13280000000,13300000000,10134451172,13060450
22-09-2006,13160000000,13220000000,13040000000,13080000000,9966815430,11768200
25-09-2006,13000000000,13160000000,12960000000,13060000000,9951574219,12493150
26-09-2006,13080000000,13160000000,12920000000,13020000000,9921095703,12855500
27-09-2006,13100000000,13260000000,13100000000,13260000000,10103971680,15073400
28-09-2006,13240000000,13440000000,13200000000,13360000000,10180170898,17199900
29-09-2006,13380000000,13440000000,13220000000,13280000000,10119210938,10884050
02-10-2006,13180000000,13380000000,13180000000,13300000000,10134451172,13336800
04-10-2006,13180000000,13200000000,12940000000,12960000000,9875375977,19646300
09-10-2006,13040000000,13140000000,12500000000,12700000000,9677256836,28756900
10-10-2006,12840000000,13000000000,12800000000,12840000000,9783936523,9863750
11-10-2006,12700000000,12880000000,12660000000,12820000000,9768700195,10532750
12-10-2006,12720000000,12900000000,12680000000,12780000000,9738214844,17850550
13-10-2006,12900000000,12960000000,12840000000,12880000000,9814416016,13492650
16-10-2006,13040000000,13160000000,12920000000,13000000000,9905854492,16781050
17-10-2006,13000000000,13020000000,12840000000,12940000000,9860136719,9174650
18-10-2006,12820000000,12880000000,12720000000,12840000000,9783936523,16155300
19-10-2006,12900000000,12960000000,12640000000,12720000000,9692499023,16716600
20-10-2006,12700000000,12760000000,12580000000,12640000000,9631537109,23209700
23-10-2006,12620000000,12620000000,12400000000,12500000000,9524858398,21650650
24-10-2006,12600000000,12660000000,12460000000,12540000000,9555338867,18173600
25-10-2006,12480000000,12620000000,12420000000,12500000000,9524858398,17740950
26-10-2006,12540000000,12680000000,12500000000,12580000000,9585817383,16658100
27-10-2006,12580000000,12580000000,12320000000,12400000000,9448660156,22082550
30-10-2006,12340000000,12380000000,12140000000,12180000000,9281025391,20122000
31-10-2006,12140000000,12320000000,12060000000,12220000000,9311502930,24140400
01-11-2006,12360000000,12400000000,12260000000,12300000000,9372461914,13952400
02-11-2006,12280000000,12380000000,12220000000,12280000000,9357225586,13024450
03-11-2006,12340000000,12400000000,12180000000,12220000000,9311502930,14012550
06-11-2006,12180000000,12200000000,11980000000,12100000000,9220061523,17439800
07-11-2006,12300000000,12300000000,12100000000,12180000000,9281025391,17791800
08-11-2006,12300000000,12420000000,12300000000,12300000000,9372461914,13618400
09-11-2006,12400000000,12620000000,12360000000,12620000000,9616297852,28261650
10-11-2006,12560000000,12640000000,12520000000,12580000000,9585817383,13480750
13-11-2006,12720000000,12800000000,12660000000,12800000000,9753460938,16464950
14-11-2006,12960000000,13000000000,12880000000,12940000000,9860136719,18685300
15-11-2006,13100000000,13240000000,13060000000,13240000000,10088732422,29861150
16-11-2006,13520000000,13520000000,13140000000,13140000000,10012533203,19037300
17-11-2006,13160000000,13160000000,13060000000,13140000000,10012533203,9296700
20-11-2006,13120000000,13120000000,12940000000,13040000000,9936333984,14429300
21-11-2006,13060000000,13120000000,12960000000,13000000000,9905854492,10533050
22-11-2006,12940000000,13200000000,12940000000,13200000000,10058252930,12154500
23-11-2006,13260000000,13300000000,13020000000,13080000000,9966815430,12492450
24-11-2006,13080000000,13120000000,12920000000,13040000000,9936333984,9120950
27-11-2006,12940000000,13000000000,12780000000,12840000000,9783936523,16110750
28-11-2006,12620000000,12740000000,12600000000,12660000000,9646777344,15936500
29-11-2006,12560000000,12740000000,12560000000,12620000000,9616297852,16956850
30-11-2006,12720000000,12880000000,12700000000,12800000000,9753460938,15937700
01-12-2006,12800000000,12900000000,12780000000,12800000000,9753460938,8220950
04-12-2006,12860000000,12920000000,12740000000,12820000000,9768700195,9770000
05-12-2006,12960000000,13020000000,12760000000,12760000000,9722977539,17541350
06-12-2006,12760000000,12800000000,12580000000,12700000000,9677256836,13141050
07-12-2006,12580000000,12700000000,12500000000,12520000000,9540098633,14568100
08-12-2006,12340000000,12360000000,12160000000,12240000000,9326743164,25506450
